city,tier,hotel_name,hotel_listing_slug,offer_label,room_type,rate_label,period_start,period_end,period_label,room_basis,currency,price_amount,max_adults,max_guests,min_nights,inclusions,cancellation_policy,sort_order,verified_at,status,notes,terms
MADINAH,STANDARD,Hotel Hilton Madinah,,Alharmain PDF 16 Jun - 31 Aug 2026,Single Room,FB meal plan,2026-06-16,2026-08-31,16 Jun - 31 Aug 2026,per kamar per malam,SAR,1485,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,0,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-02.png | Meal: FB | Source period text: 16 JUNE 2026 TO 31 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Ghalib Ajyad Hotel,,Alharmain PDF 1 Oct - 15 Dec 2026,Triple Room,FB meal plan,2026-10-01,2026-12-15,1 Oct - 15 Dec 2026,per kamar per malam,SAR,545,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1573,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-17.png | Meal: FB | Source period text: 1 OCT 2026 TO 15 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Ghalib Ajyad Hotel,,Alharmain PDF 1 Oct - 15 Dec 2026,Quad Room,FB meal plan,2026-10-01,2026-12-15,1 Oct - 15 Dec 2026,per kamar per malam,SAR,590,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1574,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-17.png | Meal: FB | Source period text: 1 OCT 2026 TO 15 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Ghalib Ajyad Hotel,,Alharmain PDF 15 Dec 2026 - 9 Jan 2027,Double Room,FB meal plan,2026-12-15,2027-01-09,15 Dec 2026 - 9 Jan 2027,per kamar per malam,SAR,595,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1575,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-17.png | Meal: FB | Source period text: 15 DEC 2026 TO 9 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Ghalib Ajyad Hotel,,Alharmain PDF 15 Dec 2026 - 9 Jan 2027,Triple Room,FB meal plan,2026-12-15,2027-01-09,15 Dec 2026 - 9 Jan 2027,per kamar per malam,SAR,640,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1576,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-17.png | Meal: FB | Source period text: 15 DEC 2026 TO 9 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Ghalib Ajyad Hotel,,Alharmain PDF 15 Dec 2026 - 9 Jan 2027,Quad Room,FB meal plan,2026-12-15,2027-01-09,15 Dec 2026 - 9 Jan 2027,per kamar per malam,SAR,685,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1577,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-17.png | Meal: FB | Source period text: 15 DEC 2026 TO 9 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF 15 Jun - 30 Jul 2026,Double Room,FB meal plan,2026-06-15,2026-07-30,15 Jun - 30 Jul 2026,per kamar per malam,SAR,370,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1578,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 15 JUNE 2026 TO 30 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF 15 Jun - 30 Jul 2026,Triple Room,FB meal plan,2026-06-15,2026-07-30,15 Jun - 30 Jul 2026,per kamar per malam,SAR,415,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1579,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 15 JUNE 2026 TO 30 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF 15 Jun - 30 Jul 2026,Quad Room,FB meal plan,2026-06-15,2026-07-30,15 Jun - 30 Jul 2026,per kamar per malam,SAR,460,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1580,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 15 JUNE 2026 TO 30 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF Aug-Sep 2026,Double Room,FB meal plan,2026-08-01,2026-09-30,Aug-Sep 2026,per kamar per malam,SAR,470,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1581,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF Aug-Sep 2026,Triple Room,FB meal plan,2026-08-01,2026-09-30,Aug-Sep 2026,per kamar per malam,SAR,515,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1582,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF Aug-Sep 2026,Quad Room,FB meal plan,2026-08-01,2026-09-30,Aug-Sep 2026,per kamar per malam,SAR,560,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1583,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF Oct-Nov 2026,Double Room,FB meal plan,2026-10-01,2026-11-30,Oct-Nov 2026,per kamar per malam,SAR,490,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1584,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 OCT 2026 TO 31 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF Oct-Nov 2026,Triple Room,FB meal plan,2026-10-01,2026-11-30,Oct-Nov 2026,per kamar per malam,SAR,535,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1585,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 OCT 2026 TO 31 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF Oct-Nov 2026,Quad Room,FB meal plan,2026-10-01,2026-11-30,Oct-Nov 2026,per kamar per malam,SAR,580,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1586,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 OCT 2026 TO 31 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF 1 Dec 2026 - 31 Jan 2027,Double Room,FB meal plan,2026-12-01,2027-01-31,1 Dec 2026 - 31 Jan 2027,per kamar per malam,SAR,520,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1587,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 DEC 2026 TO 31 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF 1 Dec 2026 - 31 Jan 2027,Triple Room,FB meal plan,2026-12-01,2027-01-31,1 Dec 2026 - 31 Jan 2027,per kamar per malam,SAR,565,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1588,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 DEC 2026 TO 31 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower A) Hotel,,Alharmain PDF 1 Dec 2026 - 31 Jan 2027,Quad Room,FB meal plan,2026-12-01,2027-01-31,1 Dec 2026 - 31 Jan 2027,per kamar per malam,SAR,610,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1589,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 DEC 2026 TO 31 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF 15 Jun - 30 Jul 2026,Double Room,FB meal plan,2026-06-15,2026-07-30,15 Jun - 30 Jul 2026,per kamar per malam,SAR,370,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1590,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 15 JUNE 2026 TO 30 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF 15 Jun - 30 Jul 2026,Triple Room,FB meal plan,2026-06-15,2026-07-30,15 Jun - 30 Jul 2026,per kamar per malam,SAR,415,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1591,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 15 JUNE 2026 TO 30 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF 15 Jun - 30 Jul 2026,Quad Room,FB meal plan,2026-06-15,2026-07-30,15 Jun - 30 Jul 2026,per kamar per malam,SAR,460,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1592,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 15 JUNE 2026 TO 30 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF Aug-Sep 2026,Double Room,FB meal plan,2026-08-01,2026-09-30,Aug-Sep 2026,per kamar per malam,SAR,460,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1593,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF Aug-Sep 2026,Triple Room,FB meal plan,2026-08-01,2026-09-30,Aug-Sep 2026,per kamar per malam,SAR,505,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1594,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF Aug-Sep 2026,Quad Room,FB meal plan,2026-08-01,2026-09-30,Aug-Sep 2026,per kamar per malam,SAR,550,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1595,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF Oct-Nov 2026,Double Room,FB meal plan,2026-10-01,2026-11-30,Oct-Nov 2026,per kamar per malam,SAR,480,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1596,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 OCT 2026 TO 31 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF Oct-Nov 2026,Triple Room,FB meal plan,2026-10-01,2026-11-30,Oct-Nov 2026,per kamar per malam,SAR,525,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1597,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 OCT 2026 TO 31 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF Oct-Nov 2026,Quad Room,FB meal plan,2026-10-01,2026-11-30,Oct-Nov 2026,per kamar per malam,SAR,570,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1598,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 OCT 2026 TO 31 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF 1 Dec 2026 - 31 Jan 2027,Double Room,FB meal plan,2026-12-01,2027-01-31,1 Dec 2026 - 31 Jan 2027,per kamar per malam,SAR,510,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1599,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 DEC 2026 TO 31 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF 1 Dec 2026 - 31 Jan 2027,Triple Room,FB meal plan,2026-12-01,2027-01-31,1 Dec 2026 - 31 Jan 2027,per kamar per malam,SAR,555,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1600,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 DEC 2026 TO 31 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower B) Hotel,,Alharmain PDF 1 Dec 2026 - 31 Jan 2027,Quad Room,FB meal plan,2026-12-01,2027-01-31,1 Dec 2026 - 31 Jan 2027,per kamar per malam,SAR,600,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1601,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 DEC 2026 TO 31 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower C) Hotel,,Alharmain PDF 15 Jun - 30 Jul 2026,Double Room,FB meal plan,2026-06-15,2026-07-30,15 Jun - 30 Jul 2026,per kamar per malam,SAR,370,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1602,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 15 JUNE 2026 TO 30 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower C) Hotel,,Alharmain PDF 15 Jun - 30 Jul 2026,Triple Room,FB meal plan,2026-06-15,2026-07-30,15 Jun - 30 Jul 2026,per kamar per malam,SAR,415,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1603,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 15 JUNE 2026 TO 30 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower C) Hotel,,Alharmain PDF 15 Jun - 30 Jul 2026,Quad Room,FB meal plan,2026-06-15,2026-07-30,15 Jun - 30 Jul 2026,per kamar per malam,SAR,460,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1604,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 15 JUNE 2026 TO 30 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower C) Hotel,,Alharmain PDF Aug-Sep 2026,Double Room,FB meal plan,2026-08-01,2026-09-30,Aug-Sep 2026,per kamar per malam,SAR,450,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1605,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower C) Hotel,,Alharmain PDF Aug-Sep 2026,Triple Room,FB meal plan,2026-08-01,2026-09-30,Aug-Sep 2026,per kamar per malam,SAR,495,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1606,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower C) Hotel,,Alharmain PDF Aug-Sep 2026,Quad Room,FB meal plan,2026-08-01,2026-09-30,Aug-Sep 2026,per kamar per malam,SAR,540,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1607,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 30 SEP 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower C) Hotel,,Alharmain PDF Oct-Nov 2026,Double Room,FB meal plan,2026-10-01,2026-11-30,Oct-Nov 2026,per kamar per malam,SAR,460,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1608,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 OCT 2026 TO 31 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower C) Hotel,,Alharmain PDF Oct-Nov 2026,Triple Room,FB meal plan,2026-10-01,2026-11-30,Oct-Nov 2026,per kamar per malam,SAR,505,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1609,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 OCT 2026 TO 31 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Zuwar Al Bait (Tower C) Hotel,,Alharmain PDF Oct-Nov 2026,Quad Room,FB meal plan,2026-10-01,2026-11-30,Oct-Nov 2026,per kamar per malam,SAR,550,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1610,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-18.png | Meal: FB | Source period text: 1 OCT 2026 TO 31 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
